Applicant_ID,Age,City_Tier,Annual_Income,CIBIL_Score,UPI_Txns_Monthly,Loan_Amount,Loan_Tenure_Months,Default_Status
APP-100493,31,Tier_1,940926,872,71,50000,12,0
APP-100494,21,Tier_1,1002259,776,60,500000,36,0
APP-100495,21,Tier_2,355710,524,38,50000,24,1
APP-100496,35,Tier_3,587962,758,53,500000,12,0
APP-100497,31,Tier_1,1041810,828,67,50000,12,0
APP-100498,26,Tier_3,471190,654,47,50000,12,0
APP-100499,37,Tier_1,961911,751,78,50000,36,0
APP-100500,33,Tier_3,730926,636,51,500000,12,0
APP-100501,30,Tier_1,1023318,697,84,200000,36,0
APP-100502,22,Tier_2,777495,680,66,50000,12,0
APP-100503,32,Tier_2,566337,674,53,100000,12,0
APP-100504,33,Tier_1,919089,721,61,100000,12,0
APP-100505,34,Tier_3,335425,851,17,100000,12,0
APP-100506,37,Tier_2,537805,677,53,100000,12,0
APP-100507,43,Tier_1,775696,742,59,200000,12,0
APP-100508,21,Tier_1,812381,611,70,50000,12,1
APP-100509,35,Tier_2,300000,845,17,100000,36,0
APP-100510,21,Tier_3,560534,844,44,500000,36,1
APP-100511,41,Tier_2,470812,759,34,50000,12,0
APP-100512,42,Tier_1,838783,724,65,50000,36,0
APP-100513,21,Tier_1,580373,776,48,50000,12,0
APP-100514,37,Tier_2,777571,536,67,200000,24,1
APP-100515,36,Tier_2,672985,715,38,50000,24,0
APP-100516,29,Tier_1,770704,785,60,200000,24,0
APP-100517,41,Tier_3,300000,814,12,50000,36,0
APP-100518,37,Tier_3,911123,776,60,50000,12,0
APP-100519,26,Tier_3,315675,840,35,50000,12,0
APP-100520,21,Tier_2,470306,720,32,50000,24,0
APP-100521,28,Tier_1,1106779,782,66,100000,24,0
APP-100522,31,Tier_2,408584,628,24,50000,24,0
APP-100523,26,Tier_1,782021,802,50,200000,24,0
APP-100524,36,Tier_1,828600,819,56,100000,12,0
APP-100525,35,Tier_1,892583,752,78,200000,36,0
APP-100526,25,Tier_1,486251,581,25,100000,12,0
APP-100527,21,Tier_1,1065410,704,66,200000,24,0
APP-100528,55,Tier_2,495220,632,38,50000,24,0
APP-100529,47,Tier_3,679823,798,54,100000,12,0
APP-100530,30,Tier_3,582153,802,42,100000,12,0
APP-100531,34,Tier_1,968862,713,62,200000,12,0
APP-100532,21,Tier_1,1142940,803,90,200000,24,0
APP-100533,25,Tier_1,784849,761,60,50000,12,0
APP-100534,49,Tier_1,494083,661,33,50000,36,0
APP-100535,32,Tier_2,698617,730,43,50000,12,0
APP-100536,41,Tier_3,760641,597,58,200000,36,0
APP-100537,24,Tier_2,591625,733,49,100000,12,0
APP-100538,29,Tier_1,709695,726,47,50000,24,0
APP-100539,35,Tier_2,633147,779,53,100000,12,0
APP-100540,38,Tier_1,905826,806,74,100000,36,0
APP-100541,37,Tier_2,300000,856,37,100000,12,0
APP-100542,28,Tier_2,695881,859,59,100000,24,0
APP-100543,23,Tier_2,434045,756,22,100000,12,0
APP-100544,39,Tier_1,537358,765,27,200000,24,0
APP-100545,31,Tier_2,363355,711,37,50000,12,0
APP-100546,31,Tier_2,527525,686,52,500000,36,1
APP-100547,41,Tier_1,750919,685,48,200000,24,0
APP-100548,22,Tier_1,816517,781,51,50000,24,0
APP-100549,37,Tier_3,764889,734,61,100000,36,0
APP-100550,23,Tier_2,852330,744,70,50000,36,0
APP-100551,35,Tier_1,890040,762,49,50000,36,0
APP-100552,28,Tier_3,461379,722,29,50000,24,0
APP-100553,33,Tier_1,484500,767,25,200000,24,0
APP-100554,31,Tier_1,655913,745,50,50000,36,0
APP-100555,21,Tier_2,727500,882,61,100000,36,0
APP-100556,40,Tier_3,300000,803,35,100000,24,0
APP-100557,39,Tier_1,743341,846,58,500000,12,1
APP-100558,30,Tier_1,930767,791,68,100000,12,0
APP-100559,42,Tier_1,629107,676,60,100000,24,0
APP-100560,26,Tier_1,830427,794,50,200000,36,0
APP-100561,33,Tier_1,750225,780,57,100000,12,0
APP-100562,21,Tier_3,406440,675,20,50000,36,0
APP-100563,42,Tier_2,389197,793,21,100000,36,0
APP-100564,39,Tier_2,765385,840,60,50000,36,0
APP-100565,31,Tier_2,300000,718,31,100000,24,0
APP-100566,21,Tier_1,1233201,733,77,50000,24,0
APP-100567,33,Tier_1,1206854,838,98,200000,24,0
APP-100568,43,Tier_2,639640,767,32,50000,12,0
APP-100569,24,Tier_2,300000,655,15,100000,36,1
APP-100570,21,Tier_2,1020928,798,59,200000,36,0
APP-100571,36,Tier_1,862804,809,57,100000,24,0
APP-100572,28,Tier_2,400907,717,23,50000,12,0
APP-100573,30,Tier_2,663130,722,38,100000,12,0
APP-100574,22,Tier_2,438668,769,24,50000,24,0
APP-100575,40,Tier_1,1034003,699,64,100000,36,0
APP-100576,38,Tier_2,546717,849,53,200000,24,0
APP-100577,41,Tier_1,1083023,866,65,100000,24,0
APP-100578,32,Tier_3,633992,868,51,500000,36,0
APP-100579,26,Tier_1,674686,759,51,50000,12,0
APP-100580,26,Tier_3,300000,783,17,200000,12,0
APP-100581,37,Tier_1,859488,777,58,500000,24,0
APP-100582,42,Tier_1,1249019,728,94,100000,36,0
APP-100583,40,Tier_2,903088,792,63,100000,12,0
APP-100584,28,Tier_1,818658,824,64,200000,12,0
APP-100585,33,Tier_2,580023,769,32,50000,12,0
APP-100586,34,Tier_1,1039176,786,59,50000,36,0
APP-100587,33,Tier_2,579044,647,43,50000,36,0
APP-100588,30,Tier_1,786041,772,45,50000,36,0
APP-100589,21,Tier_2,467600,748,41,100000,24,0
APP-100590,21,Tier_2,443529,772,46,50000,24,0
APP-100591,25,Tier_1,729113,784,50,100000,24,0
APP-100592,30,Tier_2,319675,796,15,200000,12,0
APP-100593,39,Tier_2,811086,671,54,100000,36,0
APP-100594,32,Tier_1,1152346,632,80,100000,24,0
APP-100595,46,Tier_2,972873,625,55,200000,36,0
APP-100596,39,Tier_2,435474,680,43,500000,24,1
APP-100597,29,Tier_1,1040254,780,66,50000,36,0
APP-100598,38,Tier_1,1192526,849,77,50000,24,0
APP-100599,40,Tier_2,300000,879,36,200000,24,0
APP-100600,33,Tier_2,300000,806,30,100000,12,0
APP-100601,45,Tier_1,1252950,742,94,100000,24,0
APP-100602,40,Tier_3,503289,721,47,50000,12,0
APP-100603,30,Tier_1,675662,698,63,50000,12,0
APP-100604,34,Tier_1,916845,666,58,50000,12,0
APP-100605,34,Tier_2,374698,636,37,50000,36,1
APP-100606,21,Tier_1,639855,715,57,100000,24,0
APP-100607,27,Tier_1,890868,784,58,100000,36,0
APP-100608,21,Tier_1,1028751,682,86,50000,12,0
APP-100609,35,Tier_2,575098,734,37,50000,24,0
APP-100610,41,Tier_2,300000,764,33,200000,36,0
APP-100611,29,Tier_2,581576,829,35,100000,36,0
APP-100612,38,Tier_1,606526,764,58,50000,12,0
APP-100613,21,Tier_2,524159,900,43,200000,24,0
APP-100614,53,Tier_2,320438,856,32,100000,12,0
APP-100615,30,Tier_1,788559,771,70,500000,24,0
APP-100616,50,Tier_1,726768,750,61,50000,12,0
APP-100617,37,Tier_3,613715,900,37,50000,36,0
APP-100618,33,Tier_2,542159,637,27,200000,36,0
APP-100619,32,Tier_3,554488,731,39,50000,24,0
APP-100620,35,Tier_2,736312,757,54,200000,24,0
APP-100621,33,Tier_3,563238,779,50,50000,24,1
APP-100622,25,Tier_1,1022514,894,58,200000,12,0
APP-100623,23,Tier_2,562959,661,47,100000,36,0
APP-100624,49,Tier_1,450531,900,41,50000,12,0
APP-100625,36,Tier_3,589436,621,56,50000,36,0
APP-100626,34,Tier_3,381086,836,16,500000,24,0
APP-100627,40,Tier_1,1105349,787,68,100000,36,0
APP-100628,25,Tier_3,707920,690,65,500000,12,0
APP-100629,33,Tier_3,629873,617,40,100000,36,1
APP-100630,26,Tier_1,699656,662,52,500000,24,0
APP-100631,21,Tier_3,596320,871,57,500000,24,1
APP-100632,29,Tier_1,962755,618,76,50000,24,0
APP-100633,27,Tier_1,752797,728,46,100000,24,0
APP-100634,36,Tier_1,418170,773,31,100000,24,1
APP-100635,39,Tier_1,784340,613,56,200000,36,0
APP-100636,34,Tier_2,929471,771,66,50000,36,0
APP-100637,35,Tier_1,795838,792,51,100000,36,0
APP-100638,27,Tier_3,697502,850,55,100000,36,0
APP-100639,24,Tier_1,768436,808,58,50000,36,0
APP-100640,47,Tier_1,388785,784,25,200000,24,0
APP-100641,29,Tier_1,615972,742,55,100000,24,0
APP-100642,33,Tier_2,452974,660,20,50000,12,0
APP-100643,29,Tier_1,957482,797,68,100000,12,0
APP-100644,28,Tier_2,300000,667,16,100000,24,0
APP-100645,59,Tier_2,746126,900,63,100000,36,0
APP-100646,29,Tier_1,300000,829,14,50000,24,1
APP-100647,26,Tier_1,608929,769,48,50000,24,0
APP-100648,38,Tier_1,1061838,785,70,200000,36,0
APP-100649,27,Tier_2,661870,820,58,50000,36,0
APP-100650,38,Tier_3,508947,659,47,200000,12,0
APP-100651,22,Tier_2,615573,744,53,100000,36,0
APP-100652,45,Tier_1,530755,852,35,50000,12,0
APP-100653,46,Tier_1,622677,756,50,200000,12,0
APP-100654,25,Tier_1,728498,727,56,50000,36,0
APP-100655,32,Tier_1,828638,718,69,200000,12,0
APP-100656,39,Tier_3,300000,823,20,50000,12,0
APP-100657,23,Tier_2,752631,723,65,200000,36,0
APP-100658,29,Tier_1,487646,741,33,500000,12,0
APP-100659,33,Tier_1,876719,829,62,200000,12,0
APP-100660,24,Tier_2,525824,872,38,50000,24,0
APP-100661,38,Tier_3,863898,842,47,200000,36,0
APP-100662,50,Tier_1,1172235,727,73,200000,36,0
APP-100663,35,Tier_3,616145,807,55,200000,24,0
APP-100664,37,Tier_2,511320,710,44,50000,36,0
APP-100665,22,Tier_2,525005,697,28,100000,24,0
APP-100666,34,Tier_2,386735,672,24,200000,24,0
APP-100667,31,Tier_1,878921,806,74,50000,24,0
APP-100668,22,Tier_1,668339,757,39,200000,12,0
APP-100669,27,Tier_1,710179,676,50,50000,36,0
APP-100670,27,Tier_1,1008671,875,83,50000,12,0
APP-100671,24,Tier_1,638926,718,39,500000,24,0
APP-100672,29,Tier_1,828618,777,61,500000,36,0
APP-100673,35,Tier_1,801922,688,45,200000,12,0
APP-100674,38,Tier_1,774835,679,58,100000,36,0
APP-100675,30,Tier_2,660520,771,59,200000,24,0
APP-100676,45,Tier_1,1044405,660,70,200000,36,0
APP-100677,21,Tier_3,524185,819,37,50000,36,0
APP-100678,28,Tier_2,418448,770,35,50000,36,0
APP-100679,24,Tier_1,1005095,605,65,100000,36,1
APP-100680,24,Tier_2,627965,747,39,200000,24,0
APP-100681,27,Tier_1,782814,775,55,100000,36,0
APP-100682,38,Tier_1,771620,849,60,50000,12,0
APP-100683,31,Tier_2,522511,900,32,100000,36,0
APP-100684,35,Tier_3,300000,731,22,200000,24,1
APP-100685,23,Tier_1,515920,841,48,100000,36,0
APP-100686,21,Tier_2,322919,749,12,50000,24,0
APP-100687,21,Tier_1,873439,634,48,50000,24,0
APP-100688,31,Tier_3,563520,744,30,50000,12,0
APP-100689,34,Tier_3,878534,847,76,50000,24,0
APP-100690,35,Tier_2,657391,802,36,200000,36,0
APP-100691,35,Tier_3,356427,696,23,500000,36,0
APP-100692,21,Tier_1,804615,709,60,100000,24,0
APP-100693,46,Tier_2,926682,797,64,100000,12,0
APP-100694,36,Tier_1,648972,741,42,50000,36,0
APP-100695,30,Tier_2,570409,693,47,50000,36,0
APP-100696,25,Tier_1,1134458,841,76,50000,12,0
APP-100697,31,Tier_1,730749,847,40,200000,36,0
APP-100698,28,Tier_3,677124,740,51,50000,36,0
APP-100699,29,Tier_1,1317169,798,88,50000,24,0
APP-100700,29,Tier_1,583788,752,37,100000,36,0
APP-100701,30,Tier_2,667595,609,49,50000,12,0
APP-100702,46,Tier_1,1093159,615,76,100000,36,0
APP-100703,40,Tier_3,310265,850,14,50000,12,0
APP-100704,27,Tier_1,1027168,663,58,200000,36,1
APP-100705,29,Tier_2,521479,811,47,50000,12,1
APP-100706,30,Tier_3,436776,710,19,100000,12,0
APP-100707,32,Tier_1,760896,675,46,100000,24,0
APP-100708,45,Tier_1,982822,798,77,50000,24,0
APP-100709,41,Tier_3,575328,729,38,50000,36,0
APP-100710,21,Tier_1,902969,780,58,50000,24,0
APP-100711,51,Tier_1,703048,692,57,500000,36,0
APP-100712,22,Tier_1,817216,692,46,50000,24,0
APP-100713,27,Tier_2,908002,652,59,50000,12,1
APP-100714,35,Tier_2,300000,707,31,50000,12,1
APP-100715,41,Tier_1,834318,861,49,100000,36,0
APP-100716,21,Tier_1,835417,693,62,50000,36,0
APP-100717,30,Tier_1,630080,746,40,200000,24,0
APP-100718,31,Tier_2,818428,778,62,50000,24,0
APP-100719,33,Tier_2,640377,645,40,50000,36,1
APP-100720,28,Tier_2,842479,854,61,100000,12,0
APP-100721,35,Tier_1,757751,799,55,50000,24,0
APP-100722,26,Tier_2,843995,766,54,500000,24,0
APP-100723,24,Tier_2,424256,779,36,100000,12,0
APP-100724,22,Tier_2,922683,728,67,100000,36,0
APP-100725,41,Tier_1,629729,660,34,50000,36,0
APP-100726,21,Tier_2,388976,781,27,50000,36,0
APP-100727,37,Tier_3,735844,550,39,50000,12,0
APP-100728,22,Tier_2,430731,752,35,50000,24,0
APP-100729,22,Tier_1,751981,717,40,50000,24,0
APP-100730,25,Tier_3,674826,714,55,500000,24,0
APP-100731,22,Tier_2,554591,833,31,200000,12,0
APP-100732,21,Tier_1,651549,779,41,100000,36,0
APP-100733,29,Tier_2,300000,571,12,100000,24,0
APP-100734,36,Tier_1,1090767,750,70,200000,36,0
APP-100735,24,Tier_1,555829,690,54,50000,12,0
APP-100736,24,Tier_3,490063,658,36,50000,36,0
APP-100737,38,Tier_3,507623,662,45,50000,12,0
APP-100738,33,Tier_2,447546,780,47,50000,36,0
APP-100739,32,Tier_3,922366,804,74,100000,24,0
APP-100740,42,Tier_2,532210,788,30,200000,36,0
APP-100741,31,Tier_2,575424,827,37,500000,12,0
APP-100742,26,Tier_1,1075304,846,84,50000,24,0
APP-100743,28,Tier_1,782013,757,68,50000,36,0
APP-100744,37,Tier_1,1010175,828,74,200000,24,0
APP-100745,21,Tier_1,708648,643,40,500000,36,0
APP-100746,42,Tier_1,850778,882,69,200000,24,0
APP-100747,35,Tier_2,312939,649,38,50000,24,0
APP-100748,25,Tier_3,347232,768,30,100000,36,0
APP-100749,23,Tier_2,462972,853,49,100000,12,1
APP-100750,28,Tier_2,300000,742,27,50000,12,0
APP-100751,21,Tier_1,805919,790,63,200000,36,0
APP-100752,27,Tier_3,626104,742,48,50000,36,0
APP-100753,49,Tier_2,503527,680,28,100000,24,0
APP-100754,21,Tier_2,826406,885,45,500000,12,1
APP-100755,33,Tier_1,702732,659,58,50000,24,0
APP-100756,24,Tier_3,640004,554,54,100000,36,0
APP-100757,33,Tier_3,752307,804,47,100000,36,1
APP-100758,41,Tier_3,521479,728,30,50000,24,0
APP-100759,39,Tier_2,555916,702,52,100000,12,0
APP-100760,25,Tier_1,928526,741,70,50000,12,0
APP-100761,33,Tier_1,869024,669,68,50000,36,0
APP-100762,29,Tier_2,454497,751,37,50000,24,0
APP-100763,29,Tier_2,659857,731,48,50000,12,0
APP-100764,40,Tier_3,300000,821,25,50000,12,0
APP-100765,21,Tier_1,1114326,695,81,100000,24,0
APP-100766,47,Tier_2,415251,725,22,50000,36,0
APP-100767,31,Tier_1,624774,706,43,200000,24,1
APP-100768,39,Tier_1,996462,658,70,100000,24,0
APP-100769,41,Tier_2,300000,721,39,200000,36,0
APP-100770,29,Tier_1,528136,878,30,100000,12,0
APP-100771,21,Tier_2,568618,792,55,500000,36,0
APP-100772,23,Tier_1,512428,711,49,200000,12,0
APP-100773,26,Tier_2,968671,768,83,200000,12,0
APP-100774,25,Tier_1,957336,896,56,50000,24,0
APP-100775,37,Tier_2,335019,653,34,50000,24,0
APP-100776,35,Tier_1,542151,881,42,200000,12,0
APP-100777,28,Tier_3,454432,691,25,200000,36,0
APP-100778,29,Tier_2,496487,694,35,100000,12,0
APP-100779,36,Tier_1,811374,790,53,100000,12,0
APP-100780,33,Tier_2,632113,679,57,200000,36,1
APP-100781,30,Tier_2,786496,763,55,200000,24,0
APP-100782,28,Tier_3,559128,713,39,50000,36,0
APP-100783,33,Tier_2,613089,706,57,50000,36,0
APP-100784,27,Tier_2,476095,737,37,500000,24,0
APP-100785,37,Tier_1,924634,791,52,100000,12,0
APP-100786,45,Tier_1,610068,723,51,500000,24,0
APP-100787,27,Tier_3,637354,834,43,50000,36,0
APP-100788,38,Tier_2,513457,606,34,200000,24,0
APP-100789,21,Tier_1,1246917,770,101,200000,12,0
APP-100790,41,Tier_1,903879,667,71,50000,12,0
APP-100791,40,Tier_2,811899,713,64,500000,12,1
APP-100792,35,Tier_1,1046439,697,68,500000,36,0
APP-100793,39,Tier_2,540261,718,55,100000,24,0
APP-100794,30,Tier_2,535689,708,41,100000,12,0
APP-100795,31,Tier_1,705303,785,37,100000,36,0
APP-100796,28,Tier_3,687428,610,61,50000,24,0
APP-100797,21,Tier_3,300000,738,11,100000,36,0
APP-100798,21,Tier_2,399053,764,45,50000,36,1
APP-100799,30,Tier_1,804640,866,63,100000,24,0
APP-100800,23,Tier_1,687483,784,35,50000,24,0
APP-100801,29,Tier_2,300000,708,11,50000,24,0
APP-100802,24,Tier_2,413856,686,17,500000,12,0
APP-100803,25,Tier_2,664679,765,58,100000,12,0
APP-100804,40,Tier_2,671387,661,55,50000,12,0
APP-100805,28,Tier_2,300000,771,37,100000,24,0
APP-100806,26,Tier_1,1038887,900,74,50000,36,0
APP-100807,36,Tier_2,300000,751,26,50000,24,0
APP-100808,22,Tier_1,1071856,783,80,50000,24,0
APP-100809,29,Tier_2,675381,764,48,100000,24,0
APP-100810,39,Tier_3,306624,710,11,100000,12,1
APP-100811,21,Tier_1,916306,615,52,50000,36,0
APP-100812,29,Tier_2,612650,835,53,50000,24,0
APP-100813,21,Tier_1,300000,679,30,50000,36,0
APP-100814,41,Tier_3,601221,836,38,100000,36,0
APP-100815,28,Tier_1,774442,759,63,50000,36,0
APP-100816,40,Tier_2,409961,764,17,200000,36,0
APP-100817,47,Tier_3,300000,725,20,50000,24,0
APP-100818,21,Tier_1,678835,759,37,500000,12,0
APP-100819,28,Tier_1,872759,840,50,50000,12,0
APP-100820,38,Tier_2,300000,742,32,50000,12,0
APP-100821,30,Tier_2,726469,697,57,100000,36,0
APP-100822,36,Tier_1,744577,613,52,50000,12,1
APP-100823,32,Tier_1,797322,738,50,500000,24,0
APP-100824,21,Tier_1,750755,716,52,100000,24,0
APP-100825,30,Tier_2,300000,733,26,50000,12,0
APP-100826,27,Tier_1,838140,679,48,200000,12,0
APP-100827,38,Tier_2,421460,855,30,500000,36,0
APP-100828,23,Tier_2,728463,585,60,200000,36,0
APP-100829,44,Tier_3,354026,653,33,500000,36,0
APP-100830,29,Tier_1,687668,732,51,50000,36,0
APP-100831,31,Tier_2,567607,732,31,50000,24,0
APP-100832,21,Tier_1,1127634,700,89,50000,36,0
APP-100833,43,Tier_1,1226326,709,83,50000,36,1
APP-100834,22,Tier_2,593014,784,56,200000,24,0
APP-100835,21,Tier_2,449562,807,45,100000,24,0
APP-100836,36,Tier_2,300000,717,35,100000,36,0
APP-100837,21,Tier_2,516770,692,38,50000,12,0
APP-100838,37,Tier_3,335472,833,26,50000,24,0
APP-100839,37,Tier_1,879644,709,62,200000,24,0
APP-100840,26,Tier_3,545934,655,30,50000,12,0
APP-100841,29,Tier_1,821062,827,50,50000,24,0
APP-100842,22,Tier_1,642461,798,35,100000,24,0
APP-100843,29,Tier_1,818143,722,73,50000,36,0
APP-100844,37,Tier_1,685292,857,60,200000,12,0
APP-100845,31,Tier_1,683214,786,60,50000,36,0
APP-100846,32,Tier_1,687303,783,61,50000,12,0
APP-100847,46,Tier_2,512385,749,36,50000,24,0
APP-100848,32,Tier_1,667843,742,49,500000,24,0
APP-100849,30,Tier_1,1326556,776,91,500000,24,0
APP-100850,29,Tier_2,300000,677,19,50000,12,0
APP-100851,21,Tier_1,726557,659,42,200000,12,0
APP-100852,23,Tier_1,945060,665,69,100000,36,0
APP-100853,33,Tier_3,765915,900,51,200000,24,0
APP-100854,41,Tier_2,414424,707,43,200000,36,0
APP-100855,31,Tier_2,300000,762,31,100000,36,0
APP-100856,40,Tier_1,483492,900,22,200000,36,1
APP-100857,21,Tier_3,300000,682,36,100000,12,0
APP-100858,43,Tier_2,470808,787,38,500000,12,0
APP-100859,46,Tier_1,855768,802,53,500000,12,1
APP-100860,38,Tier_1,567699,840,56,200000,24,0
APP-100861,44,Tier_1,676561,750,51,500000,36,0
APP-100862,39,Tier_2,470147,685,49,100000,12,0
APP-100863,22,Tier_3,564090,845,53,100000,12,0
APP-100864,32,Tier_1,879229,759,64,100000,12,0
APP-100865,21,Tier_1,1311990,833,94,100000,36,0
APP-100866,40,Tier_3,615055,759,56,50000,24,1
APP-100867,40,Tier_1,717124,647,58,100000,12,1
APP-100868,27,Tier_1,527254,900,49,50000,24,0
APP-100869,48,Tier_2,300000,753,10,50000,36,0
APP-100870,39,Tier_3,408875,671,36,50000,24,0
APP-100871,21,Tier_3,483893,770,47,200000,36,0
APP-100872,40,Tier_2,467488,792,27,200000,36,0
APP-100873,45,Tier_2,310850,718,33,200000,36,1
APP-100874,34,Tier_1,918085,657,79,50000,24,0
APP-100875,26,Tier_1,853957,770,46,200000,24,0
APP-100876,32,Tier_1,790659,814,54,100000,24,0
APP-100877,30,Tier_3,306723,792,24,50000,12,0
APP-100878,38,Tier_1,932991,749,60,100000,12,0
APP-100879,32,Tier_2,594720,868,49,100000,36,0
APP-100880,32,Tier_3,300000,676,28,100000,12,0
APP-100881,30,Tier_1,976648,900,83,50000,36,0
APP-100882,47,Tier_1,747357,779,56,500000,12,0
APP-100883,40,Tier_2,300000,637,14,50000,24,1
APP-100884,33,Tier_1,485576,669,29,100000,24,0
APP-100885,26,Tier_3,300000,767,34,200000,36,0
APP-100886,21,Tier_1,944800,716,74,200000,24,0
APP-100887,36,Tier_3,492269,642,31,50000,12,0
APP-100888,33,Tier_3,404786,759,24,200000,36,0
APP-100889,35,Tier_3,300000,851,20,50000,12,1
APP-100890,35,Tier_1,940253,652,71,100000,24,0
APP-100891,34,Tier_3,377137,614,31,500000,12,1
APP-100892,33,Tier_1,678437,784,38,200000,36,0
APP-100893,21,Tier_3,737398,654,52,50000,36,0
APP-100894,41,Tier_2,541921,802,50,200000,12,0
APP-100895,28,Tier_2,663247,831,62,50000,36,0
APP-100896,25,Tier_2,542374,748,52,50000,36,1
APP-100897,21,Tier_1,308447,857,35,100000,12,0
APP-100898,24,Tier_2,744413,783,63,100000,12,0
APP-100899,29,Tier_2,300000,742,16,50000,12,0
APP-100900,25,Tier_2,300000,678,37,200000,36,0
APP-100901,30,Tier_2,697719,838,36,500000,36,0
APP-100902,34,Tier_1,856930,796,62,500000,24,0
APP-100903,37,Tier_2,452151,796,32,50000,12,0
APP-100904,41,Tier_2,973958,809,61,200000,12,0
APP-100905,33,Tier_3,1031182,666,84,200000,24,0
APP-100906,25,Tier_3,573437,632,35,200000,24,0
APP-100907,37,Tier_2,357844,635,34,50000,36,0
APP-100908,21,Tier_1,614693,781,38,200000,24,0
APP-100909,23,Tier_1,672637,658,47,100000,36,0
APP-100910,34,Tier_1,979607,786,77,200000,36,0
APP-100911,21,Tier_1,821230,669,45,50000,24,0
APP-100912,24,Tier_3,362212,813,14,200000,36,0
APP-100913,34,Tier_2,379109,821,36,50000,24,0
APP-100914,41,Tier_2,325888,751,22,500000,12,0
APP-100915,37,Tier_2,419763,601,27,50000,12,0
APP-100916,38,Tier_2,572706,651,35,200000,36,0
APP-100917,36,Tier_1,794550,692,64,50000,36,0
APP-100918,42,Tier_1,1067355,625,64,100000,24,1
APP-100919,29,Tier_1,481681,869,25,50000,36,0
APP-100920,40,Tier_1,1011595,675,71,50000,24,0
APP-100921,29,Tier_1,589448,671,36,200000,24,0
APP-100922,26,Tier_1,713151,801,63,200000,12,0
APP-100923,31,Tier_1,988147,621,61,100000,36,0
APP-100924,34,Tier_1,468801,718,30,500000,12,0
APP-100925,30,Tier_3,441035,636,24,100000,36,0
APP-100926,38,Tier_1,808556,790,71,50000,24,0
APP-100927,29,Tier_1,470374,685,26,200000,24,0
APP-100928,32,Tier_1,999334,767,69,50000,24,0
APP-100929,39,Tier_1,646507,702,40,500000,36,0
APP-100930,43,Tier_3,466304,724,40,50000,24,0
APP-100931,39,Tier_1,731628,795,50,50000,36,0
APP-100932,45,Tier_1,749117,810,45,50000,24,1
APP-100933,40,Tier_2,300000,627,25,200000,12,0
APP-100934,22,Tier_3,307740,727,16,50000,24,0
APP-100935,43,Tier_2,497727,883,33,50000,36,0
APP-100936,33,Tier_3,468693,811,39,50000,36,0
APP-100937,36,Tier_1,668873,685,55,200000,12,0
APP-100938,30,Tier_3,551221,863,48,100000,24,0
APP-100939,25,Tier_2,430182,802,34,500000,36,1
APP-100940,21,Tier_2,441587,667,28,200000,36,0
APP-100941,34,Tier_1,918758,623,53,500000,12,0
APP-100942,26,Tier_1,763425,697,60,500000,24,0
APP-100943,44,Tier_3,385375,745,37,100000,24,1
APP-100944,34,Tier_1,731151,852,39,50000,24,0
APP-100945,21,Tier_2,457772,776,43,100000,24,1
APP-100946,44,Tier_1,809930,748,55,50000,24,0
APP-100947,43,Tier_1,783045,620,45,50000,36,1
APP-100948,41,Tier_2,689974,763,50,100000,24,0
APP-100949,29,Tier_3,812078,753,67,100000,12,0
APP-100950,21,Tier_1,1053594,710,63,50000,36,0
APP-100951,29,Tier_1,1073575,722,77,500000,36,0
APP-100952,32,Tier_3,409289,806,40,500000,24,1
APP-100953,38,Tier_1,742754,734,60,50000,24,0
APP-100954,49,Tier_2,588724,752,38,50000,36,0
APP-100955,36,Tier_3,605573,689,31,50000,36,0
APP-100956,41,Tier_3,520534,759,53,50000,12,1
APP-100957,49,Tier_1,1056439,619,68,100000,36,1
APP-100958,21,Tier_2,300000,727,29,500000,12,0
APP-100959,21,Tier_1,998404,831,78,50000,36,0
APP-100960,31,Tier_1,1130491,792,65,50000,36,0
